AIN0,AIN1,AIN2,AIN3
431,275,275,274
431,275,275,274
431,275,275,274
431,275,274,274
431,275,275,274
432,275,274,274
432,275,275,274
432,275,275,274
431,275,274,274
432,275,275,274
431,275,274,274
432,275,275,274
431,275,274,274
431,275,275,274
431,275,274,274
430,275,275,274
430,275,274,274
430,275,275,274
430,275,274,274
430,275,275,274
431,275,274,274
431,275,275,274
431,275,275,274
431,275,274,274
431,275,275,274
431,275,274,273
431,275,275,274
431,275,274,274
431,275,275,274
432,275,274,274
432,275,274,274
432,275,275,274
432,275,274,274
432,275,275,274
431,275,274,274
431,275,274,274
430,275,275,274
430,275,274,274
430,275,274,274
430,275,275,274
430,275,274,274
430,275,274,274
431,275,275,274
431,275,274,274
431,275,275,274
432,275,274,273
432,275,274,274
432,275,275,274
432,275,274,274
432,275,274,274
432,275,274,274
432,275,274,274
432,275,275,273
432,275,274,274
432,275,274,273
431,275,274,273
431,275,274,273
431,275,274,273
431,275,274,273
431,274,274,274
431,274,274,273
431,275,274,273
431,275,274,273
431,274,274,273
431,275,274,273
431,274,274,273
432,275,274,273
432,275,274,272
431,274,273,274
431,275,273,272
431,274,274,273
430,274,274,273
430,274,274,273
430,274,273,273
430,274,274,273
430,274,274,273
430,274,274,273
430,275,274,273
429,275,274,272
429,274,274,272
429,274,274,273
429,274,273,272
429,274,274,273
429,274,274,273
429,275,273,272
429,274,274,273
429,274,273,273
429,275,274,273
429,274,273,273
429,274,273,273
429,274,274,273
429,274,273,272
430,274,273,272
430,274,273,273
430,274,274,273
430,274,273,273
429,274,274,273
430,274,274,273
430,274,274,272
430,274,273,273
430,274,273,272
432,274,273,273
433,274,274,273
435,274,274,273
436,274,273,272
437,274,273,271
438,274,273,272
439,274,274,272
439,274,274,272
439,274,273,273
439,274,274,272
439,274,273,271
439,274,273,271
439,274,273,272
439,274,272,272
440,274,273,271
440,274,272,272
439,274,273,271
439,274,273,272
439,273,273,271
439,274,272,271
439,273,273,272
439,274,272,272
439,273,273,272
438,273,273,271
438,274,273,271
438,274,273,272
438,273,272,271
438,273,273,272
438,274,272,272
438,274,273,271
438,273,273,272
437,273,272,272
437,274,273,271
437,274,273,271
437,274,272,271
437,274,273,271
436,274,273,271
436,273,272,272
436,273,272,272
435,274,272,271
436,273,272,271
435,274,273,271
435,274,273,271
434,273,272,271
434,274,273,271
434,273,272,271
434,273,273,272
434,274,272,271
434,273,272,272
434,274,272,271
434,273,272,271
434,274,273,271
433,273,272,271
434,274,272,271
434,272,272,271
434,273,272,272
434,274,272,271
435,273,273,271
434,273,271,271
434,273,272,271
434,273,272,272
434,274,272,271
434,272,272,271
434,274,272,271
434,273,272,271
434,273,273,271
433,274,272,271
433,273,272,271
432,274,273,271
432,273,271,271
432,274,272,271
432,273,273,270
432,273,272,271
432,273,271,271
432,273,272,271
432,273,272,271
431,273,273,271
431,273,272,271
431,273,272,272
431,273,272,272
431,274,272,271
431,274,273,271
431,273,273,271
432,273,273,271
432,273,273,271
431,273,272,272
431,273,272,272
429,273,272,271
428,274,272,271
428,273,273,271
427,273,273,271
427,273,271,271
427,273,271,271
427,273,272,271
427,274,273,271
429,274,273,271
429,273,273,271
429,273,272,272
428,273,271,271
427,274,272,271
425,273,273,271
424,273,273,271
423,273,272,272
423,273,272,272
422,273,272,271
421,273,273,271
420,273,272,272
420,273,272,271
420,274,273,271
419,274,273,271
419,273,273,271
420,273,272,272
420,273,271,272
420,273,272,271
420,273,273,271
419,273,273,271
418,273,273,271
418,273,273,271
417,273,272,272
417,273,273,271
417,274,272,272
417,274,272,271
417,274,273,271
418,273,273,271
418,273,273,272
417,273,272,272
417,274,273,271
417,274,273,271
417,273,273,272
416,273,272,272
415,274,273,271
415,274,273,271
414,273,273,272
414,274,273,271
414,273,273,271
413,273,273,271
413,273,273,272
413,274,273,272
413,274,273,271
413,274,273,271
413,273,273,272
413,273,272,272
413,274,273,271
413,274,273,271
413,274,273,272
413,274,273,273
412,274,272,272
412,274,273,271
412,274,273,271
411,274,273,272
411,274,273,273
411,274,273,271
411,274,273,271
411,274,273,272
411,273,273,273
411,274,273,272
411,274,273,271
411,274,274,271
410,274,273,273
410,274,273,273
410,274,273,273
411,274,273,273
410,274,273,272
410,274,274,271
410,274,273,273
410,274,274,272
410,274,273,272
410,274,273,272
410,274,273,273
410,274,273,272
410,274,273,271
409,274,273,272
409,274,274,273
409,274,273,273
409,274,273,272
409,274,274,272
409,274,274,272
408,274,274,273
410,274,273,273
409,274,273,273
409,275,274,272
409,274,274,272
410,274,273,273
410,274,274,272
410,274,274,272
410,274,274,273
410,274,274,273
410,274,273,273
410,274,273,273
409,274,274,273
409,274,274,272
409,274,274,273
408,274,274,273
409,274,274,273
409,274,274,273
409,274,274,273
409,275,274,272
413,274,274,272
414,274,274,273
413,274,273,273
413,274,273,273
412,274,274,273
412,274,274,272
411,274,274,272
411,274,274,273
410,275,274,273
409,274,274,272
409,274,274,273
409,274,274,273
409,274,274,273
409,274,273,273
409,274,274,273
409,274,274,273
409,274,273,272
409,274,274,272
409,274,274,272
409,274,274,272
409,274,273,273
408,274,273,273
408,274,273,272
408,274,274,272
408,274,273,273
408,274,273,273
408,274,274,272
409,274,274,272
409,274,274,273
409,274,273,273
409,274,274,272
409,275,274,272
409,274,274,273
410,274,274,273
410,274,273,273
411,274,274,273
411,274,274,273
411,275,274,272
411,275,274,273
410,274,274,273
410,274,274,273
410,274,274,273
411,274,274,273
411,274,274,273
411,275,274,273
411,275,274,273
410,274,274,273
410,274,274,273
410,274,274,272
409,275,274,273
410,274,274,273
410,274,274,273
410,274,274,273
410,275,274,273
410,275,274,273
410,274,274,273
410,274,274,273
409,274,274,272
409,275,274,273
409,274,274,273
409,274,274,273
409,275,274,273
409,275,274,273
410,275,274,273
410,274,274,273
409,274,274,273
409,275,274,273
409,275,274,273
409,275,274,273
408,274,274,273
408,274,274,273
408,275,274,273
409,275,274,273
409,274,274,273
409,274,274,273
410,274,274,273
410,275,274,273
410,274,274,273
411,274,274,273
411,275,274,273
411,275,274,273
411,275,274,273
411,275,274,273
410,275,274,274
411,275,274,273
411,274,274,274
411,275,274,273
411,275,274,273
411,275,274,273
411,274,274,274
411,275,275,274
411,275,274,273
411,275,275,274
411,275,275,273
411,275,274,274
411,275,274,274
410,275,275,274
410,275,274,274
410,275,275,273
411,275,274,274
411,275,274,273
411,274,274,274
411,275,274,273
411,274,274,273
411,275,274,274
411,275,274,273
411,274,274,274
411,275,274,273
411,275,274,273
411,274,274,274
411,275,274,273
411,274,274,274
411,275,275,274
411,274,274,274
411,275,275,274
411,274,274,273
411,275,275,274
410,275,274,273
410,274,274,274
410,275,274,273
410,275,274,274
410,275,274,273
411,275,274,273
411,274,274,274
411,275,274,274
413,275,274,273
413,275,274,273
413,274,274,273
413,275,274,274
413,275,274,273
413,274,274,273
413,275,274,272
413,274,274,274
414,275,274,274
415,275,274,273
414,274,274,273
414,275,274,274
414,275,274,272
414,274,274,273
414,275,274,274
414,275,274,272
414,274,274,274
413,275,275,274
413,275,274,273
413,275,274,273
413,274,274,273
413,275,274,274
413,275,274,273
415,275,274,273
416,275,274,273
419,274,274,274
419,275,274,273
417,274,274,273
417,274,274,274
420,275,274,273
425,274,274,273
426,275,274,274
424,275,274,274
423,275,274,274
421,275,274,273
420,275,274,272
420,274,274,274
420,275,275,274
419,275,274,272
419,274,274,273
418,275,274,274
418,275,274,273
417,274,274,274
417,275,274,274
417,275,274,273
416,275,274,273
416,274,274,273
416,275,274,274
414,275,274,272
414,274,274,273
414,275,275,274
414,275,274,272
414,274,274,273
414,275,274,274
413,275,274,273
413,274,274,273
413,275,275,273
413,274,274,272
413,274,274,274
412,275,274,273
413,275,274,272
414,274,274,274
414,275,274,273
414,274,274,273
413,274,274,274
413,275,274,273
413,274,274,273
413,274,274,274
413,275,274,272
413,274,274,273
412,275,274,274
412,275,274,272
412,274,274,273
412,275,274,273
412,274,274,274
412,275,274,272
412,274,274,273
412,275,274,274
411,275,274,272
411,274,274,273
411,275,274,273
411,275,274,272
412,274,274,273
412,275,274,274
412,275,274,273
411,274,274,273
411,275,274,273
411,274,274,272
411,274,274,273
411,274,274,273
411,275,274,274
411,274,274,272
411,274,274,273
411,275,274,273
411,275,274,272
411,274,274,274
411,275,274,273
411,275,274,274
411,274,274,272
411,274,274,274
411,275,274,274
411,274,274,274
411,275,274,273
411,275,274,273
410,274,274,274
410,275,274,273
410,274,274,273
410,275,274,274
410,275,274,273
410,274,274,273
410,275,274,273
410,275,274,273
410,274,274,274
410,275,274,273
410,275,274,272
411,274,274,274
411,275,274,273
411,274,274,273
411,275,274,274
411,275,274,273
411,274,274,273
411,275,274,274
410,275,274,272
410,274,274,274
410,275,274,273
410,274,274,273
410,275,274,274
410,275,274,273
410,274,274,274
410,275,274,273
410,275,274,273
410,274,274,273
410,275,274,274
410,275,274,273
410,274,274,273
410,274,274,273
409,275,275,274
409,275,274,273
409,274,274,273
409,275,274,273
410,275,275,274
410,275,274,273
409,274,274,273
409,275,275,274
409,275,274,273
409,274,274,274
409,275,275,274
408,275,274,273
408,274,274,273
408,275,274,273
408,274,274,274
408,275,274,273
408,274,274,273
408,274,274,273
408,275,274,274
408,275,274,273
409,274,274,274
409,275,274,274
409,275,274,273
408,274,274,274
408,275,275,274
408,275,274,273
408,274,274,274
408,275,274,274
408,275,274,273
409,275,274,274
409,275,274,274
409,275,274,273
409,275,274,273
408,275,274,273
408,274,274,274
409,275,274,273
409,274,274,272
409,274,274,274
409,275,274,273
409,274,274,273
409,274,274,274
409,275,274,273
409,275,274,274
409,275,274,273
409,274,274,274
409,275,274,274
409,275,274,273
409,274,274,274
409,275,275,274
410,275,274,273
410,274,274,274
411,274,274,273
411,275,274,274
410,275,274,273
410,275,274,273
410,275,274,274
410,275,274,273
409,274,274,273
409,274,274,274
409,275,274,273
409,274,274,273
408,275,274,273
408,274,274,274
408,274,274,274
408,275,274,273
408,274,274,273
408,274,275,274
408,275,274,273
408,274,274,273
409,275,274,274
409,275,274,273
409,274,274,273
409,275,275,274
409,275,274,273
409,275,274,274
409,275,274,274
409,275,274,273
409,274,274,274
409,275,275,274
409,275,274,273
409,274,274,274
409,275,274,274
409,274,274,274
409,275,275,273
409,275,274,273
409,275,275,274
409,274,274,274
409,275,275,274
409,275,274,273
409,274,274,274
409,275,274,274
409,275,274,273
409,274,274,274
409,274,274,274
409,274,274,274
409,275,274,273
409,274,274,273
409,275,274,273
409,274,274,273
409,274,274,274
409,275,274,273
408,274,274,273
408,275,274,274
408,275,274,273
408,274,274,273
408,275,274,274
408,275,274,273
408,274,274,273
408,275,275,274
408,275,274,274
408,275,274,272
408,274,274,273
410,275,274,274
410,275,274,272
410,274,274,274
410,275,274,273
411,275,274,273
411,275,274,272
411,274,274,272
411,274,274,274
411,275,274,274
411,274,274,273
411,275,274,273
411,275,274,272
411,274,274,274
411,275,274,272
411,275,274,272
410,274,274,272
410,274,274,274
410,275,274,272
410,274,274,273
410,275,274,272
410,274,274,274
411,275,274,273
412,274,274,273
411,274,274,274
411,274,274,273
411,275,274,273
410,274,274,274
410,275,274,274
409,274,274,274
409,275,274,273
409,274,274,273
409,275,274,273
409,274,274,274
409,274,274,274
409,275,274,273
409,274,274,274
409,275,275,274
409,275,274,273
409,274,274,274
409,275,274,273
408,275,274,273
407,274,274,274
407,275,274,273
407,274,274,273
407,275,274,272
407,275,274,273
407,274,274,273
408,275,274,274
408,275,274,272
408,274,274,274
408,275,274,273
408,274,274,273
409,274,274,274
409,275,274,273
409,274,274,273
409,275,274,273
409,274,274,272
409,274,274,273
409,274,274,274
409,275,274,273
410,274,274,273
410,275,274,274
410,274,274,273
410,274,274,274
410,274,274,274
410,274,274,273
410,275,274,274
410,274,274,274
410,274,274,273
410,275,274,273
410,275,274,273
410,274,274,273
409,275,274,273
409,275,274,273
409,274,274,274
409,275,274,273
409,274,274,274
408,275,274,273
408,275,274,273
409,274,274,273
409,275,274,274
409,275,274,272
409,275,274,273
409,274,274,274
410,275,274,274
410,275,274,273
410,275,274,273
410,275,274,274
410,275,274,273
411,274,274,273
411,275,274,274
411,275,274,273
411,274,274,274
411,275,274,272
411,274,274,274
411,275,274,273
411,275,274,273
411,274,274,274
411,275,274,273
411,274,274,273
411,275,274,274
411,275,274,273
410,274,274,273
410,275,274,274
410,275,274,272
410,274,274,274
410,275,274,273
410,274,274,273
410,275,274,274
410,274,274,273
410,275,274,274
410,274,274,274
411,275,274,273
410,275,274,273
410,274,274,274
409,275,274,273
408,274,274,272
408,274,274,274
408,275,274,273
408,275,274,274
409,275,274,273
409,275,274,273
409,275,274,273
409,274,274,273
409,275,274,274
409,275,274,273
409,275,274,273
410,275,274,274
410,275,274,274
410,275,274,273
410,275,274,274
410,275,274,273
410,274,274,274
410,275,274,273
411,275,274,273
411,275,274,274
410,275,274,273
410,274,274,274
410,275,274,273
410,274,274,273
411,274,274,274
411,275,274,273
411,275,274,273
411,275,275,274
411,275,274,273
411,274,274,274
411,275,274,273
411,274,274,273
410,274,274,274
410,275,274,273
409,274,274,273
409,275,274,274
410,275,274,274
410,275,274,272
409,274,274,273
409,274,274,273
409,275,274,273
409,275,274,273
408,274,274,272
408,274,274,273
407,275,274,273
407,274,273,272
407,274,274,273
407,274,274,272
408,274,274,273
408,275,274,272
408,275,274,273
407,274,273,272
408,274,274,273
408,274,274,272
408,274,274,273
408,275,274,273
409,274,274,272
409,274,274,274
409,274,274,273
409,275,274,273
409,275,274,272
410,274,274,273
410,275,274,273
410,274,274,273
410,274,274,274
410,275,274,273
410,274,274,273
410,274,274,274
410,275,274,273
410,274,274,273
410,275,274,272
409,275,274,273
409,274,273,273
409,274,274,273
409,274,274,274
409,275,274,273
410,274,274,273
409,274,274,274
409,275,274,272
409,274,274,272
409,275,273,272
409,274,274,274
409,275,274,273
409,274,273,273
409,274,274,273
409,274,274,272
409,274,274,273
409,275,274,273
410,274,274,272
409,274,273,273
409,275,274,273
409,274,273,272
409,274,274,273
409,275,274,273
409,274,274,272
409,274,274,274
409,275,274,272
409,274,274,273
409,275,274,273
408,275,274,272
408,274,274,273
408,275,274,273
409,274,274,272
409,274,274,273
409,275,274,273
409,274,274,272
410,274,274,273
410,275,274,273
410,275,274,273
410,274,274,273
410,274,274,272
410,274,273,272
410,274,274,273
410,275,274,272
410,274,273,273
409,275,274,273
409,274,274,272
409,274,274,273
410,275,274,273
409,274,274,271
409,274,274,273
409,275,274,273
409,274,274,272
409,274,274,273
409,275,274,273
410,274,274,273
409,274,273,273
410,274,274,274
410,274,274,273
410,275,274,273
410,274,274,272
410,275,274,273
409,274,274,272
409,274,274,273
409,275,274,273
409,274,273,272
409,275,274,272
409,275,274,272
409,274,273,272
409,274,274,273
408,274,274,272
408,274,274,273
407,275,274,273
407,275,274,272
408,274,274,272
408,275,274,273
408,274,273,272
408,274,274,274
408,275,274,272
408,274,273,272
408,274,274,273
408,274,274,272
408,274,273,273
408,275,274,273
407,274,274,272
407,274,274,273
407,275,274,273
406,274,273,272
406,274,274,274
405,275,274,272
405,274,273,272
405,275,274,273
405,275,274,272
406,274,274,273
406,275,274,273
404,274,273,272
407,275,274,273
407,274,274,272
408,274,274,273
408,274,274,273
408,274,274,273
408,274,273,273
407,275,274,273
406,274,273,273
405,274,274,273
405,275,274,273
405,274,274,272
405,274,274,274
405,275,274,273
406,274,273,273
406,275,274,273
407,274,274,272
407,274,274,273
407,274,274,272
408,274,274,272
408,274,274,273
408,275,274,272
408,274,273,273
408,274,274,273
407,274,274,272
407,274,274,274
407,275,274,272
407,274,273,272
407,274,274,273
407,274,273,272
407,274,274,273
407,274,274,273
407,274,273,272
407,274,274,273
407,275,274,272
407,274,273,273
407,274,274,273
407,274,274,272
407,274,274,273
407,275,274,273
407,274,273,273
408,274,274,274
408,275,274,272
408,274,273,272
407,274,274,273
407,275,274,271
407,274,273,273
407,274,274,273
407,274,274,273
407,274,274,272
407,274,273,273
407,274,274,273
407,274,274,274
408,275,274,272
408,275,274,273
407,275,274,273
407,274,273,272
406,274,274,272
406,274,274,274
406,274,274,273
406,275,274,273
406,274,273,272
406,274,274,273
407,274,274,272
406,274,274,273
406,275,274,273
406,274,273,272
406,274,274,272
406,274,273,273
406,274,274,273
405,274,274,272
405,274,274,273
405,275,274,272
405,274,273,272
406,274,274,273
406,274,274,272
406,274,273,272
406,274,274,273
406,274,274,272
407,274,273,272
407,274,274,273
407,274,274,272
407,274,273,272
407,274,274,273
407,274,274,272
407,274,274,272
407,275,274,273
407,275,274,272
407,274,274,273
407,275,274,273
407,274,274,272
407,275,274,272
407,274,274,273
406,274,274,272
406,274,273,272
406,274,274,272
406,275,274,272
406,274,273,273
406,274,274,273
407,274,273,273
407,274,274,272
407,274,274,273
407,274,274,272
406,274,274,272
406,274,273,272
406,274,274,273
406,274,274,272
406,274,274,273
406,274,274,273
406,274,274,273
406,274,274,273
406,274,274,273
406,274,274,272
407,274,274,272
407,274,274,273
407,275,274,272
406,274,273,273
406,274,274,272
406,275,274,273
406,274,274,272
405,275,274,273
405,274,274,272
405,274,273,273
405,274,274,273
405,274,274,272
405,274,274,274
406,274,274,274
406,274,274,273
406,274,274,273
406,274,274,272
406,274,274,272
406,274,274,273
406,275,273,273
406,274,273,273
406,274,274,273
406,274,274,272
406,274,273,273
406,274,274,272
406,274,273,272
406,274,273,272
406,273,273,271
406,273,273,272
406,274,273,271
406,274,273,272
405,273,273,271
405,274,273,271
405,274,273,272
405,273,273,271
405,274,273,271
405,274,273,272
405,274,272,271
406,273,273,271
406,273,272,272
406,274,272,271
406,273,273,271
406,274,272,271
406,273,273,271
405,273,273,271
405,273,273,272
405,273,273,272
404,273,273,271
405,274,272,272
405,273,273,271
405,273,272,271
405,274,272,271
405,273,271,271
405,273,273,271
406,273,271,271
405,273,272,271
405,273,271,271
406,273,272,271
405,273,272,271
405,273,271,270
405,273,271,271
405,272,272,271
405,272,271,271
405,273,271,271
405,272,272,270
405,273,271,271
405,272,272,270
406,272,271,271
406,272,272,270
406,273,271,271
406,272,272,270
406,273,272,270
405,272,271,271
406,273,271,270
406,272,271,271
405,272,271,271
405,273,271,270
405,272,271,270
405,271,271,270
405,272,271,270
405,272,271,271
405,273,271,270
404,272,271,270
404,271,271,271
404,272,271,271
403,273,271,270
403,272,272,270
404,271,271,271
404,271,271,271
404,272,270,270
405,272,271,270
405,271,271,270
405,271,271,271
405,271,271,270
406,272,271,270
406,271,271,270
406,271,271,271
406,272,271,270
407,272,271,270
407,271,271,270
406,271,271,270
406,272,271,271
406,272,271,270
406,272,271,271
406,272,271,271
405,272,271,271
405,273,271,270
405,272,271,270
405,271,271,270
405,271,271,271
406,272,270,270
406,272,271,270
406,271,271,271
406,271,271,271
406,272,271,271
406,273,271,270
406,272,271,270
406,272,271,271
406,271,271,271
406,272,271,271
406,272,271,271
406,273,271,270
406,272,272,270
406,272,271,271
406,271,271,271
406,272,271,271
405,272,271,271
405,272,271,270
405,271,271,270
404,273,271,270
404,272,271,271
404,272,272,271
404,272,271,271
403,272,271,270
403,273,271,271
402,271,271,271
402,271,271,271
402,272,271,271
402,272,271,271
403,272,271,270
403,272,270,270
403,272,271,271
404,272,271,271
404,271,271,271
404,272,271,271
405,272,271,271
405,272,271,270
405,272,271,271
405,272,271,270
405,271,271,270
405,272,271,270
405,272,271,270
405,272,271,271
405,272,271,270
405,272,271,271
405,272,271,271
405,272,271,270
405,272,271,271
405,271,271,270
405,271,271,270
405,272,271,271
404,271,270,270
403,271,270,270
403,271,271,270
403,271,270,270
404,272,271,271
404,271,270,270
404,271,271,270
404,271,270,270
404,271,271,270
404,271,270,271
404,271,271,270
404,271,271,270
403,271,271,270
403,271,271,269
404,271,271,270
404,271,270,270
403,271,271,269
403,271,271,270
403,271,270,269
403,271,270,270
403,271,270,269
403,271,270,269
403,271,271,270
402,271,270,270
402,271,270,270
401,271,271,270
401,271,270,270
402,271,270,269
402,271,270,270
402,271,271,270
402,271,271,269
401,270,270,269
401,271,271,269
401,271,270,270
401,271,270,270
401,271,270,269
402,271,270,268
402,271,270,269
402,271,270,269
402,271,270,270
402,271,270,268
401,271,271,269
401,271,271,269
401,271,271,269
401,271,270,270
401,271,270,270
401,271,270,270
401,271,271,269
401,271,270,269
401,271,270,269
401,271,270,269
402,271,270,269
402,270,270,269
402,270,270,269
403,271,269,269
403,270,270,269
402,270,270,268
402,271,269,269
403,271,269,269
403,270,270,269
403,270,270,269
403,271,269,269
403,271,269,269
403,270,270,269
403,271,269,269
403,271,269,269
403,270,269,269
403,271,269,269
403,270,269,269
403,271,270,269
403,271,269,269
402,270,270,268
402,270,270,269
402,270,270,268
402,270,270,268
402,271,269,269
402,270,270,269
402,270,269,269
402,271,269,269
402,270,269,269
402,271,269,269
402,270,270,269
402,270,269,268
402,270,269,269
402,270,269,269
403,270,268,268
403,270,269,268
403,270,269,268
403,270,269,269
403,270,269,269
403,270,269,269
404,270,269,268
404,270,269,269
403,270,270,269
403,270,268,269
403,271,268,269
403,270,270,268
403,271,268,269
403,270,270,269
403,270,269,269
403,270,269,268
403,270,270,269
403,269,270,269
403,270,270,269
403,270,270,268
404,270,270,269
404,271,269,269
403,269,270,269
403,270,269,269
403,270,270,269
403,270,270,269
403,270,270,268
403,270,270,268
403,270,270,268
403,270,268,269
403,270,269,269
403,270,268,268
403,269,269,269
403,269,269,269
403,270,269,269
403,270,270,269
403,270,269,269
403,270,269,269
403,270,270,269
403,270,269,269
404,270,268,269
403,270,268,269
403,270,270,269
402,270,269,269
401,270,268,269
401,270,268,269
401,270,269,269
401,270,270,269
401,269,269,268
401,269,270,268
401,270,269,268
402,269,269,269
402,270,269,269
402,270,269,268
402,269,269,269
402,269,269,269
402,269,269,268
403,269,269,269
403,270,269,269
403,270,269,269
404,271,269,268
403,270,269,269
403,269,269,268
403,269,269,269
403,270,269,269
403,269,270,269
403,270,269,269
404,270,270,269
404,270,269,268
404,270,269,269
403,270,269,269
403,269,269,269
404,270,269,269
404,270,268,269
404,269,269,268
404,269,269,268
403,270,269,269
403,270,269,269
403,269,269,269
403,270,269,269
403,270,268,268
403,269,269,269
403,269,269,269
403,270,269,269
404,270,269,269
404,269,269,269
404,269,269,268
404,269,269,268
404,269,269,268
404,270,269,268
404,269,269,269
404,269,269,268
404,270,269,269
404,269,269,268
404,270,269,268
404,270,268,269
405,269,269,268
404,269,268,269
404,270,269,268
404,269,269,268
404,270,268,269
403,269,269,269
403,269,269,269
403,270,269,269
403,269,269,268
403,269,269,269
403,269,268,269
403,269,269,268
403,269,268,269
403,269,269,269
403,270,268,268
403,269,269,268
403,270,268,268
402,269,269,268
402,269,268,269
402,269,269,268
402,269,269,268
402,269,268,268
402,269,269,268
402,270,268,268
402,269,269,269
402,269,269,268
403,270,269,268
403,269,268,269
403,269,269,268
403,269,269,268
403,269,269,269
403,268,269,269
403,269,269,268
403,270,269,269
403,269,269,269
403,269,268,269
403,269,269,268
403,269,268,268
403,269,269,269
403,269,269,269
403,269,269,268
403,269,268,268
403,269,269,268
402,269,268,268
402,269,269,269
402,269,269,269
402,270,269,268
403,269,269,269
403,269,269,269
403,269,269,268
403,269,269,269
402,269,269,268
402,269,268,269
402,269,269,269
402,269,269,268
402,269,269,268
402,269,268,269
402,269,268,269
401,268,269,269
401,269,268,268
401,269,269,268
401,269,268,269
401,268,268,269
402,269,268,269
402,268,269,269
402,269,269,269
402,269,269,268
402,269,268,268
402,268,269,269
402,269,269,268
403,268,269,268
403,269,269,269
403,269,269,269
403,268,269,268
403,269,269,269
403,269,269,268
403,268,269,269
404,269,269,269
404,269,269,269
404,269,269,268
404,269,268,269
404,269,269,268
404,269,268,269
404,269,269,268
404,269,269,269
404,269,268,268
404,269,269,268
404,269,268,268
404,269,268,269
404,269,268,268
404,269,269,269
404,268,269,269
404,269,268,268
404,269,268,268
404,269,269,268
404,268,269,269
405,269,268,268
405,269,268,268
405,269,269,269
405,269,269,268
405,269,269,269
405,269,269,269
405,268,269,268
404,269,269,269
404,269,268,268
404,269,269,269
404,269,269,268
404,269,268,268
403,268,269,268
403,269,269,269
403,269,269,269
403,269,268,268
403,268,269,269
403,269,269,269
403,269,269,268
403,269,268,268
404,269,269,269
404,269,269,268
404,269,269,269
404,268,269,269
404,269,269,269
404,269,269,268
404,269,268,268
404,269,268,268
404,269,268,268
404,269,269,269
404,269,268,269
404,268,269,269
404,269,269,269
404,269,269,268
403,268,268,268
403,269,268,268
404,268,269,269
404,269,268,268
403,269,269,269
403,269,269,269
403,268,268,269
403,269,269,269
403,269,268,269
404,269,269,268
404,269,269,269
404,269,268,268
403,269,269,269
403,269,269,269
403,269,269,269
403,269,268,268
403,269,269,268
403,269,269,269
403,269,268,269
403,269,269,268
403,269,269,269
403,269,269,268
403,269,269,268
403,269,269,268
403,269,269,268
403,269,268,268
403,269,269,269
403,269,269,269
402,269,268,269
402,269,269,269
402,269,268,269
402,269,269,268
402,268,269,269
402,269,268,269
402,268,268,269
402,269,268,269
402,268,268,269
403,269,269,269
403,269,269,268
403,268,268,269
403,268,268,268
403,269,269,269
403,269,268,268
402,269,268,268
402,269,268,268
402,269,268,269
402,269,269,268
401,269,269,269
401,268,269,268
401,269,268,269
401,269,268,268
402,269,269,269
402,269,268,269
402,269,268,269
402,269,269,269
402,269,269,268
402,268,269,269
402,268,268,269
402,269,268,269
402,268,268,268
402,269,269,269
402,268,269,269
402,268,269,268
402,269,269,269
402,268,269,268
402,269,268,269
401,269,268,268
401,269,269,268
401,269,269,268
401,269,269,268
401,269,269,268
402,269,269,269
402,268,269,268
402,268,268,269
402,269,269,268
402,269,269,268
402,269,269,269
402,268,269,268
402,269,269,269
401,269,269,268
401,268,269,268
401,269,269,268
401,269,269,269
401,269,268,269
401,268,269,268
401,269,269,269
401,269,268,268
401,269,269,269
401,269,269,268
401,269,269,268
401,269,269,268
401,269,268,268
401,268,269,268
401,269,269,269
401,269,269,269
401,269,268,268
401,269,269,268
401,269,268,268
402,269,269,268
402,269,268,268
401,269,269,269
401,269,269,268
401,269,269,269
401,269,268,268
401,269,269,268
400,269,269,269
401,269,269,269
401,269,268,268
401,268,269,268
401,269,269,269
401,269,268,268
402,269,269,268
402,269,268,269
402,269,268,268
402,269,269,268
402,269,269,269
402,269,268,268
402,269,269,269
402,269,268,268
402,269,269,268
401,269,269,269
401,269,268,268
401,269,269,269
401,269,269,268
401,269,269,269
402,269,269,269
402,269,268,268
402,269,269,268
402,269,268,269
402,269,268,268
403,269,268,268
402,269,269,268
402,269,269,269
402,268,269,269
402,269,269,269
402,269,269,269
401,268,269,268
401,269,269,269
401,268,269,268
401,269,269,269
401,269,269,269
401,269,269,269
402,269,268,268
402,268,269,268
402,268,269,268
402,269,269,268
402,269,269,268
403,269,268,269
403,269,268,268
403,269,269,268
403,269,269,269
403,269,269,269
403,268,269,269
403,269,268,268
403,269,269,269
403,269,269,269
403,269,269,268
402,269,268,269
402,269,268,268
402,269,269,269
402,269,269,268
402,269,269,268
402,268,269,268
402,269,268,269
403,268,269,269
403,269,269,269
403,269,269,269
403,268,268,268
403,269,269,269
403,270,268,269
403,268,269,269
403,269,269,269
403,269,269,268
403,269,269,268
403,269,269,269
403,269,269,268
403,269,269,269
402,269,268,269
402,268,269,269
402,269,268,268
402,269,269,268
401,268,269,268
402,269,268,268
402,269,269,268
402,269,269,268
403,268,269,268
403,269,268,268
403,269,269,269
403,269,269,269
403,269,269,269
403,270,269,269
403,269,269,269
403,269,269,269
402,270,269,269
402,269,269,269
402,269,269,269
402,270,269,269
402,269,269,269
403,269,269,269
403,269,269,269
403,269,269,269
403,270,269,269
405,269,269,269
405,269,269,269
405,270,269,269
404,269,269,269
404,270,269,269
404,269,269,269
403,269,269,269
403,269,269,269
